5,40
4,4
18,4
97,110
2,7
60,103
2,11
189,183
8,19
2,36
7,58
8,15
143,198
20,51
2,2
176,169
12,45
2,47
166,118
8,7
59,81
20,19
2,11
5,17
8,27
2,11
12,27
16,25
192,192
2,40
99,126
20,11
4,4
20,7
5,27
2,29
37,29
2,17
4,13
10,4
20,4
150,172
20,21
3,9
40,67
20,40
20,47
8,4
20,7
8,42
69,67
4,23
20,17
20,47
2,11
20,32
54,74
203,155
4,4
108,103
4,34
40,51
26,110
2,34
159,178
8,29
36,51
170,155
4,9
20,29
20,49
2,7
222,186
16,2
190,172
6,25
20,27
12,51
10,15
4,27
386,339
142,147
139,81
236,207
32,15
20,27
117,131
32,72
10,25
32,32
20,45
2,36
2,9
3,17
2,2
4,2
3,9
228,239
48,72
92,60
162,139
4,4
8,38
100,113
20,40
47,29
22,51
4,15
20,11
4,45
365,402
258,255
28,13
6,2
162,103
74,54
10,21
20,11
2,23
10,17
6,15
198,189
106,34
461,425
6,36
191,158
2,25
81,96
4,17
2,9
6,27
2,17
70,51
124,144
8,70
236,239
2,25
78,29
4,19
6,23
5,2
122,105
20,17
2,21
60,67
19,11
8,29
14,11
2,27
434,430
4,25
2,4
2,32
20,25
10,4
40,86
5,23
4,9
182,201
8,32
4,9
2,36
2,4
19,45
2,9
14,36
20,40
8,9
148,152
10,15
136,126
2,25
152,161
8,23
4,29
208,183
16,11
11,11
6,19
20,11
6,15
4,27
104,123
20,32
4,19
12,19
138,158
2,25
70,79
14,29
190,183
2,7
2,4
8,38
2,17
5,32
68,79
150,158
6,36
178,166
335,327
16,11
2,23
12,2
2,4
20,36
372,363
92,101
147,150
412,496
12,32
8,11
6,7
2,42
278,286
20,34
373,351
13,25
3,11
12,79
74,65
6,23
66,7
48,70
20,17
22,29
6,9
4,9
232,252
5,25
20,19
8,29
114,118
102,108
4,7
30,40
368,363
2,32
4,17
4,17
378,308
5,23
5,15
34,19
443,430
8,23
2,15
6,29
3,4
20,25
139,121
10,15
204,201
2,13
22,77
12,72
6,29
312,301
4,11
2,54
34,17
56,45
20,32
124,113
6,7
6,29
394,323
20,42
7,27
252,223
282,312
2,25
3,47
16,15
48,25
9,25
72,67
4,13
218,204
20,21
282,294
12,9
3,15
52,29
156,79
2,2
3,36
17,51
9,21
27,47
98,116
7,34
4,54
142,123
18,42
14,15
4,17
4,7
10,29
58,58
62,81
122,134
4,29
138,126
4,15
72,63
2,15
2,36
313,335
216,195
20,40
8,19
2,15
202,189
40,11
18,13
2,7
2,42
430,440
4,17
44,36
206,213
20,47
2,15
4,13
34,47
20,29
4,7
4,2
17,7
222,172
16,25
10,65
262,255
10,25
2,23
4,7
20,42
200,232
37,118
12,47
308,255
2,51
6,45
41,15
2,19
2,4
88,105
2,19
14,42
2,9
4,58
2,15
116,118
14,2
2,7
2,19
8,36
2,32
4,51
238,213
424,455
20,13
4,13
180,213
338,320
122,113
80,63
20,25
4,36
2,45
8,2
270,226
100,81
16,17
132,96
12,19
8,36
6,51
2,40
6,58
6,45
453,491
128,108
106,118
156,123
24,42
6,7
2,47
2,15
468,440
8,23
8,42
36,45
2,7
408,407
31,27
152,118
68,113
6,2
13,34
20,21
29,23
2,13
5,32
7,21
20,40
442,435
180,166
4,2
20,72
7,17
188,210
72,65
2,23
20,60
2,27
289,308
6,15
5,2
34,38
28,38
40,70
76,84
2,21
2,21
20,15
2,25
2,25
2,49
14,2
2,2
14,17
162,161
6,19
2,11
8,9
8,45
41,49
52,88
3,2
2,21
94,81
22,29
20,23
332,385
4,19
30,45
3,40
4,29
4,40
18,63
12,51
2,36
10,21
72,63
8,11
2,19
4,4
404,486
2,4
104,113
118,103
3,9
5,7
10,9
96,105
4,11
2,7
12,11
2,51
28,74
2,15
20,42
239,239
2,21
2,42
90,63
2,7
17,25
324,359
4,45
20,34
210,265
20,65
184,136
20,38
6,29
20,11
9,15
2,15
20,49
2,4
209,181
4,45
2,15
20,32
20,23
2,19
20,38
2,2
20,29
4,9
3,11
43,19
12,40
82,113
31,25
6,15
358,359
44,42
2,4
76,72
214,232
60,51
2,4
142,142
2,21
4,42
147,183
10,29
62,63
28,47
20,13
3,72
4,9
3,13
2,56
2,19
66,72
3,42
82,84
24,36
2,9
62,51
12,32
120,123
37,67
2,54
2,17
20,42
4,23
2,7
167,163
334,389
426,491
3,7
3,42
2,7
15,23
246,226
4,2
164,123
14,34
151,128
443,416
202,189
16,4
15,77
20,70
53,27
19,23
4,17
220,239
20,17
2,21
9,15
48,11
24,42
216,201
92,110
2,11
2,54
3,4
8,25
246,283
2,34
24,60
226,201
4,51
70,36
2,60
10,34
2,7
50,34
10,19
4,7
4,11
28,51
184,169
256,276
2,29
2,2
18,36
10,4
112,96
20,9
3,7
4,25
3,19
20,13
8,7
10,11
8,34
8,9
39,19
6,11
20,40
20,13
5,51
260,235
15,13
14,27
90,79
100,136
16,29
186,158
8,38
8,19
4,2
32,25
149,134
2,91
10,21
2,4
195,226
4,19
110,70
2,42
20,29
2,27
3,25
20,17
3,29
2,15
2,7
2,11
2,4
26,25
168,158
2,27
34,60
6,23
4,32
134,166
8,45
76,105
474,548
16,19
2,13
125,105
58,63
12,9
2,2
15,2
288,223
106,108
2,54
8,9
126,110
2,21
356,327
44,49
16,36
52,72
128,110
440,475
10,2
4,74
66,96
20,38
8,56
52,81
4,60
4,51
196,201
162,192
24,17
14,15
172,183
2,36
20,23
50,27
4,9
78,74
147,131
20,51
6,19
10,27
2,15
176,158
24,88
20,27
20,7
28,88
128,110
108,158
10,21
20,19
2,11
4,4
60,70
72,63
277,286
3,17
12,17
70,77
9,42
2,38
328,339
2,36
204,139
8,40
3,34
2,25
25,42
51,60
160,189
378,389
4,21
2,32
102,103
36,58
403,339
44,70
56,38
110,126
290,335
20,47
4,34
6,45
8,27
4,27
101,131
438,402
234,232
8,47
12,7
6,4
102,110
8,13
3,38
2,17
70,63
282,316
2,4
107,77
23,15
8,9
314,343
201,175
2,34
41,34
134,155
2,27
4,40
2,40
8,15
18,54
12,17
3,11
6,32
8,2
4,9
54,51
453,486
16,19
10,27
6,13
12,27
4,15
8,23
5,2
2,34
2,32
44,49
10,2
106,118
216,216
70,88
4,7
122,121
6,27
5,34
8,34
18,38
10,19
4,21
20,9
6,32
12,32
20,11
39,45
2,45
30,9
6,15
54,74
76,40
2,17
20,23
20,13
2,9
62,32
2,38
46,65
440,435
136,150
4,21
166,172
10,11
248,279
6,9
8,9
394,393
5,29
2,38
2,36
8,17
112,84
14,17
32,19
3,25
219,262
2,51
3,17
5,21
144,105
20,13
150,98
2,34
25,34
8,11
8,17
492,592
20,17
8,4
2,25
2,58
35,29
16,25
146,192
16,45
28,21
4,34
3,13
14,29
373,372
4,15
2,47
2,19
12,9
2,19
4,9
9,40
6,13
2,15
4,27
29,51
8,13
20,70
20,32
4,19
462,440
10,36
20,15
8,17
324,305
12,9
8,34
410,507
24,11
4,51
20,7
4,17
8,15
8,7
184,192
48,29
126,118
458,416
24,40
8,42
20,13
4,21
2,11
6,21
362,335
254,272
32,34
3,2
8,4
249,297
188,178
66,47
2,21
2,11
4,11
12,7
176,126
36,70
88,65
3,21
196,210
176,201
41,47
8,21
6,21
8,47
444,430
16,45
4,13
47,7
102,121
6,23
36,23
116,96
20,19
2,27
2,32
368,368
468,513
206,232
146,121
46,27
37,25
190,178
4,51
15,17
230,269
52,17
226,235
60,4
340,297
2,36
2,19
2,21
4,15
2,7
26,25
200,192
150,116
4,17
20,13
50,21
4,4
214,201
2,7
5,42
9,38
226,242
95,65
4,15
383,363
20,9
32,65
24,13
6,32
20,51
236,249
56,84
456,491
2,21
9,15
10,25
12,17
14,25
144,139
82,74
30,51
2,29
56,27
42,21
20,7
4,49
6,13
6,4
10,23
492,496
2,34
9,17
44,79
61,88
2,7
9,23
2,21
72,98
2,7
21,23
237,232
244,290
104,103
2,19
2,45
364,411
2,13
20,11
20,27
4,2
2,2
34,27
2,15
150,142
21,34
4,11
3,23
10,9
4,19
8,13
320,312
4,25
64,81
2,32
114,121
24,45
18,4
2,32
20,29
3,36
6,19
4,11
2,15
2,15
122,98
432,455
8,4
16,11
48,77
204,235
4,19
14,2
200,229
2,13
194,229
16,36
24,60
4,47
16,40
4,27
2,7
20,32
2,17
5,4
330,305
264,262
48,72
16,65
80,123
36,25
498,518
258,249
38,51
346,359
12,63
2,19
42,36
10,2
4,15
3,4
20,17
104,110
304,312
60,60
160,150
2,2
2,15
4,11
20,29
60,105
380,335
72,60
13,29
64,60
220,181
484,513
2,13
102,121
30,34
346,320
2,32
4,13
466,579
70,72
140,131
2,4
26,42
88,60
20,36
20,9
11,4
104,88
6,15
11,7
2,17
4,2
4,27
257,276
6,4
2,32
220,239
204,216
128,175
29,34
2,11
3,11
180,161
20,7
20,4
4,4
204,195
20,34
4,7
32,15
8,23
2,29
150,198
228,226
436,465
166,163
2,27
2,7
19,25
4,29
2,7
204,195
46,81
111,134
9,36
34,27
188,210
20,29
2,58
20,15
4,9
4,25
49,128
2,47
3,9
26,58
2,4
8,13
2,11
62,118
35,47
6,4
2,29
2,17
179,198
408,491
23,29
2,38
3,9
2,19
34,23
20,36
2,11
5,13
2,17
160,181
24,51
20,25
2,2
2,4
20,23
20,15
20,32
8,19
112,101
2,40
3,13
9,2
13,4
257,276
20,25
2,34
20,47
4,17
4,38
28,47
22,9
4,91
76,105
6,15
34,29
33,40
2,32
6,13
116,147
2,11
2,74
2,13
2,9
140,166
6,11
66,96
18,34
6,65
20,58
6,19
10,17
72,40
2,11
11,29
148,131
20,60
20,17
48,67
112,123
2,11
132,134
118,172
10,49
8,19
6,25
16,15
20,11
80,88
22,36
394,372
4,25
2,11
162,158
45,17
2,15
4,7
5,54
262,239
15,11
4,4
110,105
2,21
26,40
4,23
85,88
4,4
224,249
2,29
2,4
124,158
98,105
70,110
4,2
20,9
2,29
20,98
188,178
26,21
20,7
20,25
216,195
436,421
16,51
3,77
20,13
20,56
8,15
4,7
2,2
6,25
106,128
20,38
3,32
14,38
14,17
4,19
2,17
110,72
2,17
6,9
337,359
20,13
398,351
126,105
2,21
20,23
8,4
3,63
32,27
2,19
190,178
482,460
2,13
334,331
4,13
20,47
20,15
4,42
2,7
2,25
146,142
166,152
18,32
4,11
12,36
348,389
4,17
20,27
8,17
20,42
284,308
2,7
106,144
2,19
4,19
2,27
90,110
17,13
100,77
38,29
86,63
3,9
400,372
376,460
112,123
24,21
9,19
187,210
20,9
93,116
2,7
2,21
106,110
2,23
130,136
12,17
8,15
20,40
4,13
14,4
22,4
4,32
8,21
144,216
12,40
3,2
68,56
60,42
8,29
4,29
6,17
2,15
64,72
24,17
362,355
100,47
422,407
4,25
103,70
8,4
68,63
30,49
2,2
8,29
2,25
2,4
6,29
5,15
8,25
314,297
2,34
20,23
2,4
6,23
2,2
2,32
44,34
12,21
272,316
62,74
16,27
16,38
4,11
2,17
100,103
4,4
20,38
2,25
166,169
20,34
8,38
448,421
2,7
3,29
2,15
2,11
2,15
2,45
2,11
16,27
40,58
166,161
20,113
8,11
2,19
186,163
12,11
2,21
124,113
4,9
10,25
42,32
6,13
26,25
22,36
154,103
44,34
232,223
4,19
76,67
74,77
4,7
24,29
2,34
19,45
8,19
8,17
218,207
28,13
18,45
24,21
4,9
48,51
194,192
2,29
7,27
20,34
4,9
10,34
163,186
6,19
20,58
60,77
2,15
96,86
20,15
2,4
5,4
431,470
22,9
20,19
2,36
2,47
2,15
236,213
20,51
2,21
277,262
20,29
6,7
22,17
4,2
6,17
36,63
2,4
184,181
150,147
2,21
118,60
6,25
2,9
20,11
174,155
10,7
20,15
4,7
4,2
4,40
56,84
3,25
12,7
14,2
2,27
4,23
52,38
420,380
2,2
20,4
2,4
20,15
44,32
2,2
6,2
32,23
337,320
58,54
20,45
6,21
2,4
242,229
8,32
2,17
4,17
2,40
20,29
5,21
196,163
4,19
8,4
336,308
4,15
98,144
8,15
2,13
2,45
4,21
2,23
20,38
10,7
2,36
2,25
6,13
20,4
102,128
6,2
116,101
112,105
2,23
2,4
10,11
55,105
188,189
2,27
2,23
10,36
8,15
3,34
2,2
10,74
4,40
8,13
6,60
20,23
20,13
192,181
2,40
2,11
239,235
4,9
2,36
2,19
10,32
20,9
6,4
8,51
48,42
2,25
20,19
66,49
8,25
3,21
44,67
2,23
54,65
110,101
2,19
4,47
160,163
6,47
122,103
20,40
2,23
2,65
21,36
252,255
178,210
410,496
54,91
2,4
20,36
33,51
2,17
417,475
20,34
160,166
2,29
20,21
9,34
124,86
16,54
28,32
378,359
94,123
2,21
4,15
4,49
28,19
54,38
20,25
2,11
2,21
234,272
38,42
50,34
166,195
42,47
2,40
12,23
138,198
102,147
2,2
486,518
136,123
28,29
17,32
20,49
60,7
20,38
2,9
74,51
2,2
20,74
4,19
4,25
2,11
8,19
12,17
2,15
156,128
52,9
2,17
2,2
371,376
22,19
17,19
6,36
192,198
4,15
312,305
10,7
2,25
2,11
130,126
2,9
144,161
20,77
4,34
3,13
4,32
20,34
64,105
2,21
14,49
452,440
20,32
2,36
40,40
15,58
232,239
20,11
2,11
129,152
468,486
2,2
2,7
4,25
110,105
4,2
4,38
442,421
354,312
9,38
74,86
2,17
4,7
2,7
20,29
12,9
14,2
20,42
312,320
12,23
10,19
188,226
6,9
20,15
20,40
28,56
10,15
4,15
12,25
4,13
412,450
8,19
8,29
38,51
20,2
20,34
2,34
4,27
2,21
100,134
2,17
120,139
260,249
20,4
2,9
20,2
326,331
20,54
2,9
2,13
8,23
6,29
12,4
20,25
2,23
2,54
20,13
206,229
4,47
170,166
2,19
6,11
2,4
40,86
4,2
132,166
2,7
36,32
290,323
32,25
10,25
12,9
40,103
100,105
480,502
134,113
2,25
4,4
164,150
4,15
20,32
16,23
320,301
6,29
2,2
40,63
2,17
2,29
7,60
4,34
20,45
4,7
12,58
485,513
272,286
14,15
92,108
260,249
4,32
2,23
112,142
46,84
2,27
2,11
2,23
3,32
28,29
2,2
148,183
2,23
2,9
4,49
6,23
416,402
8,23
220,229
8,11
332,343
2,4
4,38
2,13
4,23
8,54
20,40
161,172
414,445
9,7
110,116
6,34
2,19
4,19
9,2
270,259
3,54
364,372
8,51
60,72
2,4
2,25
2,11
10,21
2,4
8,11
2,13
20,19
2,4
2,36
20,21
20,63
178,166
8,13
22,23
216,198
28,21
16,19
6,23
2,2
2,4
9,25
50,21
2,17
2,7
2,56
34,58
20,25
4,4
144,144
116,126
2,4
22,11
8,93
2,25
2,34
66,123
436,502
160,195
2,11
4,21
16,25
2,32
3,11
2,15
32,27
20,23
20,56
20,25
2,17
148,158
8,4
4,42
2,4
146,181
4,21
14,4
6,9
4,9
6,36
10,29
2,29
6,21
16,2
24,17
64,49
2,15
2,9
2,42
6,21
88,86
6,2
6,7
84,47
4,4
146,161
6,74
4,15
2,19
268,226
12,29
8,29
18,15
120,123
20,45
148,128
2,15
12,15
72,63
20,49
2,17
8,17
8,49
258,204
2,7
208,207
20,29
2,4
58,51
2,7
170,113
2,23
2,38
2,4
20,29
2,19
2,13
2,9
2,13
56,88
12,42
2,7
88,60
8,11
20,77
20,38
28,15
92,79
20,11
2,27
222,189
4,32
2,45
494,536
6,27
368,312
2,2
4,4
4,23
148,128
206,220
20,15
4,9
90,93
4,2
2,7
20,34
116,136
4,27
4,9
24,13
4,32
2,19
132,118
4,17
160,116
58,103
220,220
4,11
120,105
2,15
2,23
48,54
20,15
2,17
128,77
20,15
136,158
2,15
3,72
4,21
2,27
2,19
3,29
2,15
436,421
2,4
12,29
4,7
2,19
48,63
136,178
2,7
20,29
116,161
4,63
386,376
394,411
66,74
4,11
234,242
20,67
3,23
122,116
2,7
2,13
6,25
146,98
20,13
2,25
8,21
315,290
134,88
20,25
16,45
2,34
2,23
20,11
12,17
38,60
46,51
12,40
2,13
25,21
20,25
12,81
38,25
92,103
8,2
324,323
2,9
4,58
4,47
2,11
42,42
242,269
2,2
102,105
384,416
64,17
6,11
4,2
4,42
4,21
9,79
220,239
12,29
6,21
32,77
2,34
8,32
3,23
12,49
12,15
4,9
104,128
40,27
2,11
20,19
74,72
2,36
2,27
320,355
18,13
148,158
4,2
282,276
24,38
460,470
8,17
34,51
66,42
8,29
2,2
36,29
10,11
2,15
20,40
10,13
10,2
2,45
16,15
20,38
12,32
2,15
110,108
34,25
6,60
214,239
2,7
2,15
2,17
4,21
458,455
4,11
6,32
81,93
2,11
20,25
4,7
272,259
24,38
2,17
2,17
4,21
2,25
44,51
152,147
8,4
4,27
250,223
2,36
46,54
6,32
24,47
2,21
32,38
30,17
306,308
2,32
2,27
20,67
4,23
4,17
96,84
4,7
42,51
6,40
14,21
2,54
6,7
12,2
2,11
18,32
14,40
26,27
128,93
172,136
96,63
26,88
116,142
2,27
14,11
8,7
132,163
4,38
128,128
2,7
2,11
4,11
32,63
2,19
20,51
62,70
3,13
2,4
4,4
2,19
104,88
26,25
4,13
36,34
9,15
2,40
2,34
2,2
8,7
4,54
24,4
10,17
10,19
50,65
4,2
2,47
110,79
2,17
28,29
106,93
2,32
362,475
414,416
2,4
62,25
20,2
130,113
4,15
2,13
2,13
10,54
4,51
152,142
2,25
2,13
44,72
2,27
2,2
252,262
18,2
242,301
20,9
2,7
20,29
20,17
20,7
32,34
128,131
6,13
2,9
13,19
2,11
8,13
2,4
4,25
156,150
2,15
20,15
20,27
20,19
20,9
16,32
4,11
144,172
298,279
260,269
24,47
8,27
20,54
32,42
326,305
20,19
114,88
4,40
20,29
2,15
386,402
8,19
6,4
52,17
10,21
4,42
3,19
4,42
2,47
2,15
4,4
20,11
20,27
106,108
2,19
20,25
4,13
40,51
4,13
2,19
2,21
2,40
160,178
136,93
16,40
2,21
4,17
2,7
172,189
2,25
20,27
320,347
72,101
2,23
2,38
4,36
4,2
14,32
128,183
20,27
20,2
48,51
6,21
4,34
112,96
152,175
10,34
134,118
2,2
4,29
4,13
366,368
134,144
10,17
10,15
56,38
2,21
2,27
6,2
112,108
78,77
116,108
110,105
28,25
20,42
132,128
20,7
10,29
36,56
2,19
78,134
2,9
2,4
4,29
4,32
4,13
474,486
86,91
142,139
84,86
22,42
2,19
20,51
18,9
4,15
2,9
4,15
66,63
4,17
20,36
8,4
12,38
4,13
2,27
56,110
2,51
168,139
20,34
2,9
20,21
10,4
20,21
14,29
2,23
2,15
194,189
20,23
388,402
2,4
4,19
2,9
44,81
20,36
20,17
6,7
2,9
2,4
2,9
86,91
218,207
10,23
140,134
2,9
8,27
106,79
2,2
118,131
20,54
18,15
480,486
192,158
22,47
162,169
112,72
52,40
278,265
2,58
32,54
20,45
58,45
2,9
332,301
140,172
2,27
2,7
20,40
107,105
20,51
2,34
16,34
30,60
2,27
6,13
2,7
14,51
304,279
362,343
440,486
10,4
10,29
6,17
152,169
238,232
4,27
2,42
18,38
70,70
312,331
424,416
42,32
3,2
10,17
2,17
126,118
296,316
42,47
259,259
62,108
162,166
12,34
144,136
20,19
24,25
244,232
42,58
2,42
24,15
62,81
4,36
16,34
24,34
8,40
6,47
24,49
14,15
220,232
20,29
2,13
36,51
2,9
4,13
2,7
2,27
198,178
6,2
2,19
50,60
2,9
4,9
400,421
276,290
20,21
10,13
3,56
20,51
2,9
184,235
284,269
58,58
2,23
170,175
20,23
20,11
108,123
20,79
10,9
114,93
2,7
2,13
348,312
126,88
4,38
8,17
50,25
2,49
4,25
128,198
2,27
2,9
2,13
6,11
10,54
2,45
2,56
48,49
72,88
2,54
20,4
2,15
20,27
2,56
12,11
6,29
2,4
26,23
20,40
8,27
8,25
24,13
94,128
14,23
2,42
2,40
2,25
2,4
352,359
20,36
4,7
142,131
2,27
8,2
4,13
4,36
14,4
6,17
160,152
2,21
2,11
20,15
264,232
182,183
20,23
10,21
324,363
232,226
220,213
30,11
272,249
8,27
20,27
2,25
3,11
2,4
10,32
36,32
118,192
2,51
2,11
132,96
2,19
162,192
172,166
56,74
20,13
276,290
2,38
4,65
6,45
22,29
2,19
4,42
148,142
2,13
2,11
48,72
26,58
20,23
398,460
42,40
116,150
58,19
4,65
2,4
8,4
52,29
150,166
150,142
8,36
48,47
20,17
4,23
122,147
48,13
112,88
52,42
23,74
2,15
4,23
164,144
4,4
4,27
26,19
46,51
4,27
4,13
2,11
2,27
8,9
2,25
4,21
20,9
4,4
2,32
44,27
2,29
20,32
2,25
8,51
2,38
4,15
10,63
4,4
244,279
76,79
8,23
6,2
2,4
2,36
174,186
10,34
224,158
8,23
20,34
2,19
6,32
2,4
12,49
8,45
20,7
6,2
20,65
18,11
2,17
2,7
6,21
8,2
6,9
2,34
400,416
2,36
44,45
306,312
4,38
118,134
6,32
2,15
4,13
2,27
106,103
20,27
10,21
2,36
32,34
128,150
18,4
374,385
354,351
2,21
128,121
24,25
2,32
